Hacienda,Corte,Ambiente,env,Parcela,Entry,Rep,Block,Variedad,Name,FS,FC,FE,Edad,env1,New,Treatn,Poblacion,Alt,Diam,N_Entre,L_Entre,L_Hojas,A_Hojas,N_Hojas_V,N_Hojas_S,TCH,IDD,periodo,Diseno,TCH1
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,140,104,1,12,CCSP 89-43,S88,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,9.444444444,315.6,2.76,16.9,17.2,146.1,6.04,,,,1197,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,230,122,1,53,CCSP 89-59,S206,42251,42667,42380,4.3,Balsora_1_4,,,17.4,100,,,,,,,,,2607,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,341,122,2,79,CCSP 89-59,S206,42251,42667,42380,4.3,Balsora_1_4,,,18,108.2,,,,,,,,,2718,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,711,122,3,164,CCSP 89-59,S206,42251,42667,42380,4.3,Balsora_1_4,,,17.6,124.8,,,,,,,,,3088,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,130,92,1,11,CCSP 89-59,S206,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,20.83333333,,,,,138.5,3.61,,,,131,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,130,92,1,11,CCSP 89-59,S206,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,10.88888889,252.4,3.19,20.5,15.4,158.1,6.4,,,,1187,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,100,123,1,23,CCSP 90-1129,S207,42251,42667,42380,4.3,Balsora_1_4,,,13.7,97.5,,,,,,,,,2477,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,399,123,2,92,CCSP 90-1129,S207,42251,42667,42380,4.3,Balsora_1_4,,,14.6,116.7,,,,,,,,,2776,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,516,123,3,119,CCSP 90-1129,S207,42251,42667,42380,4.3,Balsora_1_4,,,16.4,112.9,,,,,,,,,2893,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,137,185,1,12,CCSP 90-1129,S207,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,7.388888889,,,,,142.7,4.08,,,,138,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,137,185,1,12,CCSP 90-1129,S207,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,10.05555556,258.5,3.1,20.5,11.3,152.8,6.21,,,,1194,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,133,124,1,31,CCSP 92-3191,S186,42251,42667,42380,4.3,Balsora_1_4,,,15.4,117.5,,,,,,,,,2510,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,277,124,2,64,CCSP 92-3191,S186,42251,42667,42380,4.3,Balsora_1_4,,,16.8,113.8,,,,,,,,,2654,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,513,124,3,118,CCSP 92-3191,S186,42251,42667,42380,4.3,Balsora_1_4,,,10.9,86.6,,,,,,,,,2890,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,218,136,1,19,CCSP 92-3191,S186,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,13.61111111,,,,,147.3,3.95,,,,219,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,218,136,1,19,CCSP 92-3191,S186,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,7.777777778,250.3,2.63,20.2,12.6,149.3,6.18,,,,1275,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,159,125,1,37,Chin,S89,42251,42667,42380,4.3,Balsora_1_4,,,21,107.5,,,,,,,,,2536,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,360,125,2,83,Chin,S89,42251,42667,42380,4.3,Balsora_1_4,,,11.2,66.2,,,,,,,,,2737,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,674,125,3,156,Chin,S89,42251,42667,42380,4.3,Balsora_1_4,,,16.3,110.7,,,,,,,,,3051,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,222,67,1,19,Chin,S89,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,14.05555556,,,,,134.8,3.78,,,,223,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,222,67,1,19,Chin,S89,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,11.22222222,312.6,2.39,14.8,12.8,123.5,4.7,,,,1279,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,82,126,1,19,Co 281,S90,42251,42667,42380,4.3,Balsora_1_4,,,18.7,115,,,,,,,,,2459,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,448,126,2,103,Co 281,S90,42251,42667,42380,4.3,Balsora_1_4,,,21,96.8,,,,,,,,,2825,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,627,126,3,145,Co 281,S90,42251,42667,42380,4.3,Balsora_1_4,,,18.1,120.5,,,,,,,,,3004,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,30,18,1,3,Co 281,S90,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,15.66666667,,,,,156,2.65,,,,31,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,30,18,1,3,Co 281,S90,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,14.94444444,293,2.21,15.6,13.5,144.2,5,,,,1087,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,227,127,1,53,Co 421,S91,42251,42667,42380,4.3,Balsora_1_4,,,19.2,126,,,,,,,,,2604,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,430,127,2,99,Co 421,S91,42251,42667,42380,4.3,Balsora_1_4,,,9.7,111.8,,,,,,,,,2807,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,570,127,3,132,Co 421,S91,42251,42667,42380,4.3,Balsora_1_4,,,17.3,101.6,,,,,,,,,2947,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,82,14,1,9,Co 421,S91,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,12.61111111,,,,,170.5,4,,,,83,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,82,14,1,9,Co 421,S91,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,11.44444444,347.9,2.8,13.7,19.4,186.7,5.49,,,,1139,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,71,128,1,17,Co 62101,S92,42251,42667,42380,4.3,Balsora_1_4,,,14.4,115.5,,,,,,,,,2448,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,437,128,2,101,Co 62101,S92,42251,42667,42380,4.3,Balsora_1_4,,,14.1,119.6,,,,,,,,,2814,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,564,128,3,130,Co 62101,S92,42251,42667,42380,4.3,Balsora_1_4,,,16.3,91.5,,,,,,,,,2941,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,240,214,1,20,Co 62101,S92,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,14.61111111,,,,,151.4,4.56,,,,241,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,240,214,1,20,Co 62101,S92,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,8.5,280.7,3.22,20.9,14.5,117.1,4.16,,,,1297,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,13,129,1,3,CP 38-34,S93,42251,42667,42380,4.3,Balsora_1_4,,,5.2,63.8,,,,,,,,,2390,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,344,129,2,79,CP 38-34,S93,42251,42667,42380,4.3,Balsora_1_4,,,7,79.6,,,,,,,,,2721,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,640,129,3,148,CP 38-34,S93,42251,42667,42380,4.3,Balsora_1_4,,,10.5,72.8,,,,,,,,,3017,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,102,152,1,8,CP 38-34,S93,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,10.77777778,,,,,154.7,3.51,,,,103,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,102,152,1,8,CP 38-34,S93,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,9.222222222,314.2,3.19,20,14.1,160.4,5.02,,,,1159,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,162,130,1,38,CP 57-603,S94,42251,42667,42380,4.3,Balsora_1_4,,,13.5,85.5,,,,,,,,,2539,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,297,130,2,69,CP 57-603,S94,42251,42667,42380,4.3,Balsora_1_4,,,8.2,80.5,,,,,,,,,2674,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,584,130,3,135,CP 57-603,S94,42251,42667,42380,4.3,Balsora_1_4,,,7.2,76.1,,,,,,,,,2961,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,63,180,1,6,CP 57-603,S94,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,11.22222222,,,,,152.1,4.6,,,,64,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,63,180,1,6,CP 57-603,S94,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,9.666666667,242.7,3.36,20.2,11.9,151.9,5.79,,,,1120,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,90,131,1,21,CP 75-1632,S95,42251,42667,42380,4.3,Balsora_1_4,,,11.2,103.3,,,,,,,,,2467,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,386,131,2,89,CP 75-1632,S95,42251,42667,42380,4.3,Balsora_1_4,,,12.3,120.1,,,,,,,,,2763,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,646,131,3,149,CP 75-1632,S95,42251,42667,42380,4.3,Balsora_1_4,,,13.2,112.8,,,,,,,,,3023,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,263,76,1,22,CP 75-1632,S95,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,14.05555556,,,,,140.1,3.56,,,,264,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,263,76,1,22,CP 75-1632,S95,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,12.61111111,263.5,2.24,14.2,9.6,117,4.75,,,,1320,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,141,132,1,33,CP 78-1263,S96,42251,42667,42380,4.3,Balsora_1_4,,,16.1,113,,,,,,,,,2518,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,284,132,2,66,CP 78-1263,S96,42251,42667,42380,4.3,Balsora_1_4,,,14.4,116.6,,,,,,,,,2661,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,619,132,3,143,CP 78-1263,S96,42251,42667,42380,4.3,Balsora_1_4,,,16.8,124.3,,,,,,,,,2996,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,81,85,1,7,CP 78-1263,S96,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,10.72222222,,,,,146.3,4.46,,,,82,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,81,85,1,7,CP 78-1263,S96,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,10.44444444,249.7,2.42,14,10.6,149.9,5.21,,,,1138,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,215,133,1,50,CP 82-1306,S97,42251,42667,42380,4.3,Balsora_1_4,,,19.2,113.5,,,,,,,,,2592,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,438,133,2,101,CP 82-1306,S97,42251,42667,42380,4.3,Balsora_1_4,,,7.4,103.5,,,,,,,,,2815,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,507,133,3,117,CP 82-1306,S97,42251,42667,42380,4.3,Balsora_1_4,,,9,96.1,,,,,,,,,2884,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,147,52,1,13,CP 82-1306,S97,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,15.22222222,,,,,154.3,3.72,,,,148,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,147,52,1,13,CP 82-1306,S97,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,7.777777778,252.9,2.59,13.5,12.4,140.2,5.42,,,,1204,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,156,134,1,36,CP 82-1328,S98,42251,42667,42380,4.3,Balsora_1_4,,,12.4,72,,,,,,,,,2533,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,264,134,2,61,CP 82-1328,S98,42251,42667,42380,4.3,Balsora_1_4,,,9.6,91.1,,,,,,,,,2641,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,596,134,3,138,CP 82-1328,S98,42251,42667,42380,4.3,Balsora_1_4,,,11.7,89.8,,,,,,,,,2973,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,172,102,1,15,CP 82-1328,S98,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,9.777777778,,,,,128.8,3.7,,,,173,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,172,102,1,15,CP 82-1328,S98,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,9.444444444,252.2,3.06,20.1,12.8,132.6,5.48,,,,1229,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,18,135,1,4,CP 83 Mis # 15,S99,42251,42667,42380,4.3,Balsora_1_4,,,10,109,,,,,,,,,2395,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,329,135,2,76,CP 83 Mis # 15,S99,42251,42667,42380,4.3,Balsora_1_4,,,6.7,100.9,,,,,,,,,2706,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,525,135,3,121,CP 83 Mis # 15,S99,42251,42667,42380,4.3,Balsora_1_4,,,13.8,120.8,,,,,,,,,2902,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,183,146,1,16,CP 83 Mis # 15,S99,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,10.66666667,,,,,149.4,3.7,,,,184,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,183,146,1,16,CP 83 Mis # 15,S99,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,10.38888889,248.4,2.53,18.4,12.6,141.3,5.76,,,,1240,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,217,136,1,50,CP 83-1155,S100,42251,42667,42380,4.3,Balsora_1_4,,,17.3,93,,,,,,,,,2594,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,272,136,2,63,CP 83-1155,S100,42251,42667,42380,4.3,Balsora_1_4,,,10.3,81.8,,,,,,,,,2649,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,559,136,3,129,CP 83-1155,S100,42251,42667,42380,4.3,Balsora_1_4,,,13.9,83.3,,,,,,,,,2936,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,3,56,1,1,CP 83-1155,S100,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,15.61111111,,,,,136.7,3.84,,,,3,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,3,56,1,1,CP 83-1155,S100,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,15.61111111,265.4,2.05,19.7,13.6,126.3,5.17,,,,1060,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,103,137,1,24,CP 83-1789,S205,42251,42667,42380,4.3,Balsora_1_4,,,9.8,47,,,,,,,,,2480,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,337,137,2,78,CP 83-1789,S205,42251,42667,42380,4.3,Balsora_1_4,,,4,43.7,,,,,,,,,2714,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,492,137,3,114,CP 83-1789,S205,42251,42667,42380,4.3,Balsora_1_4,,,,,,,,,,,,,2869,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,197,80,1,17,CP 83-1789,S205,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,15.22222222,,,,,132.8,3.14,,,,198,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,197,80,1,17,CP 83-1789,S205,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,12.61111111,,2.96,14.9,13.6,132.4,5.48,,,,1254,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,232,138,1,54,CP 84-1062,S101,42251,42667,42380,4.3,Balsora_1_4,,,13.7,58.5,,,,,,,,,2609,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,447,138,2,103,CP 84-1062,S101,42251,42667,42380,4.3,Balsora_1_4,,,9,72.4,,,,,,,,,2824,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,622,138,3,144,CP 84-1062,S101,42251,42667,42380,4.3,Balsora_1_4,,,14,73.6,,,,,,,,,2999,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,164,215,1,14,CP 84-1062,S101,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,14.33333333,,,,,142.9,2.68,,,,165,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,164,215,1,14,CP 84-1062,S101,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,12.83333333,308.6,2.03,19.1,10.7,148.7,5.67,,,,1221,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,121,139,1,28,CP 85-1514,S102,42251,42667,42380,4.3,Balsora_1_4,,,15,91.5,,,,,,,,,2498,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,336,139,2,78,CP 85-1514,S102,42251,42667,42380,4.3,Balsora_1_4,,,16.8,92.4,,,,,,,,,2713,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,545,139,3,126,CP 85-1514,S102,42251,42667,42380,4.3,Balsora_1_4,,,12.6,98.1,,,,,,,,,2922,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,77,66,1,7,CP 85-1514,S102,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,11.72222222,,,,,148.5,4.31,,,,78,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,77,66,1,7,CP 85-1514,S102,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,8.222222222,247.4,2.81,20.4,10.9,149.7,5.09,,,,1134,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,198,140,1,46,Creuola,S208,42251,42667,42380,4.3,Balsora_1_4,,,,,,,,,,,,,2575,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,365,140,2,84,Creuola,S208,42251,42667,42380,4.3,Balsora_1_4,,,,,,,,,,,,,2742,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,552,140,3,127,Creuola,S208,42251,42667,42380,4.3,Balsora_1_4,,,5.3,54.9,,,,,,,,,2929,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,237,57,1,20,Creuola,S208,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,13.33333333,,,,,152,4.36,,,,238,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,237,57,1,20,Creuola,S208,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,11.11111111,291.7,2.68,16.3,19,147.5,5.45,,,,1294,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,165,141,1,38,Cristalina,S103,42251,42667,42380,4.3,Balsora_1_4,,,9.6,63.5,,,,,,,,,2542,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,407,141,2,94,Cristalina,S103,42251,42667,42380,4.3,Balsora_1_4,,,10.2,80.4,,,,,,,,,2784,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,693,141,3,160,Cristalina,S103,42251,42667,42380,4.3,Balsora_1_4,,,9.9,77.7,,,,,,,,,3070,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,125,71,1,11,Cristalina,S103,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,13,,,,,143.1,3.98,,,,126,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,125,71,1,11,Cristalina,S103,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,10.05555556,330.6,3.08,17.5,15.4,158.7,5.65,,,,1182,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,234,142,1,54,CTC 4,S220,42251,42667,42380,4.3,Balsora_1_4,,,25.5,143,,,,,,,,,2611,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,476,142,2,110,CTC 4,S220,42251,42667,42380,4.3,Balsora_1_4,,,20.8,132.8,,,,,,,,,2853,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,706,142,3,163,CTC 4,S220,42251,42667,42380,4.3,Balsora_1_4,,,18,160.9,,,,,,,,,3083,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,56,35,1,5,CTC 4,S220,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,15.33333333,,,,,158.1,3.24,,,,57,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,56,35,1,5,CTC 4,S220,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,12,363.3,2.41,21,17.3,141.3,4.74,,,,1113,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,37,143,1,9,Desi Paunda,S104,42251,42667,42380,4.3,Balsora_1_4,,,19.6,153.5,,,,,,,,,2414,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,324,143,2,75,Desi Paunda,S104,42251,42667,42380,4.3,Balsora_1_4,,,15.6,151.8,,,,,,,,,2701,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,624,143,3,144,Desi Paunda,S104,42251,42667,42380,4.3,Balsora_1_4,,,15.5,129.8,,,,,,,,,3001,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,208,112,1,18,Desi Paunda,S104,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,16.5,,,,,147.2,3.67,,,,209,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,208,112,1,18,Desi Paunda,S104,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,11.94444444,326.7,2.41,19.8,15.7,141.7,5.63,,,,1265,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,107,144,1,25,EPC 1957,S105,42251,42667,42380,4.3,Balsora_1_4,,,17.7,151.5,,,,,,,,,2484,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,293,144,2,68,EPC 1957,S105,42251,42667,42380,4.3,Balsora_1_4,,,17.8,142.9,,,,,,,,,2670,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,634,144,3,146,EPC 1957,S105,42251,42667,42380,4.3,Balsora_1_4,,,17.3,139,,,,,,,,,3011,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,165,216,1,14,EPC 1957,S105,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,15.77777778,,,,,161.1,3.15,,,,166,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,165,216,1,14,EPC 1957,S105,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,9.333333333,289.8,2.44,19.8,16.3,149.4444444,5.93,,,,1222,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,47,145,1,11,EPC 2072,S106,42251,42667,42380,4.3,Balsora_1_4,,,26.5,182.5,,,,,,,,,2424,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,356,145,2,82,EPC 2072,S106,42251,42667,42380,4.3,Balsora_1_4,,,19.5,176,,,,,,,,,2733,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,512,145,3,118,EPC 2072,S106,42251,42667,42380,4.3,Balsora_1_4,,,25.3,209.6,,,,,,,,,2889,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,143,89,1,12,EPC 2072,S106,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,17.66666667,,,,,147.7,2.6,,,,144,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,143,89,1,12,EPC 2072,S106,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,9.222222222,395.8,1.56,16.1,25.5,146.4444444,5.07,,,,1200,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,55,146,1,13,EPC 37(27),S107,42251,42667,42380,4.3,Balsora_1_4,,,9.8,79.5,,,,,,,,,2432,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,412,146,2,95,EPC 37(27),S107,42251,42667,42380,4.3,Balsora_1_4,,,6.9,49.7,,,,,,,,,2789,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,633,146,3,146,EPC 37(27),S107,42251,42667,42380,4.3,Balsora_1_4,,,4.7,57.5,,,,,,,,,3010,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,127,60,1,11,EPC 37(27),S107,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,18.66666667,,,,,106.3,1.7125,,,,128,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,127,60,1,11,EPC 37(27),S107,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,12.61111111,305.7,1.19,13.6,17.5,107.4,6.27,,,,1184,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,54,147,1,13,EPC 38148,S108,42251,42667,42380,4.3,Balsora_1_4,,,18.5,140.5,,,,,,,,,2431,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,343,147,2,79,EPC 38148,S108,42251,42667,42380,4.3,Balsora_1_4,,,15,123.2,,,,,,,,,2720,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,555,147,3,128,EPC 38148,S108,42251,42667,42380,4.3,Balsora_1_4,,,19.4,154.2,,,,,,,,,2932,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,120,222,1,10,EPC 38148,S108,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,13.83333333,,,,,139.1,5.01,,,,121,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,120,222,1,10,EPC 38148,S108,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,10.05555556,302.4,2.85,20.5,14.6,153.5,5.19,,,,1177,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,87,148,1,20,EPC 45933,S109,42251,42667,42380,4.3,Balsora_1_4,,,10.8,97,,,,,,,,,2464,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,475,148,2,110,EPC 45933,S109,42251,42667,42380,4.3,Balsora_1_4,,,10.5,79.7,,,,,,,,,2852,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,632,148,3,146,EPC 45933,S109,42251,42667,42380,4.3,Balsora_1_4,,,18.3,134.5,,,,,,,,,3009,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,12,88,1,1,EPC 45933,S109,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,8.5,,,,,155.2,3.16,,,,12,4,AIBD,
